Date,Region,Category,Revenue,Profit,Quantity
2024-08-11,LATAM,Food & Beverage,8516.18,2113.97,16.0
2022-06-03,LATAM,Beauty,4199.17,1334.24,13.0
2024-04-02,Middle East,Home & Garden,10853.14,3235.85,29.0
2023-10-22,APAC,Sports,201.45,22.65,1.0
2022-04-29,APAC,Home & Garden,1607.03,221.49,5.0
2023-06-11,LATAM,Food & Beverage,1156.14,138.62,30.0
2023-06-21,EMEA,Food & Beverage,12399.02,4014.96,46.0
2023-06-25,Middle East,Electronics,5110.58,1193.32,13.0
2022-08-18,North America,Home & Garden,9771.83,3383.26,27.0
2024-12-11,EMEA,Food & Beverage,3723.06,967.95,23.0
2022-05-19,APAC,Sports,17421.22,,44.0
2022-05-11,LATAM,Beauty,14537.14,3819.52,42.0
2022-06-06,Middle East,Apparel,9301.59,1199.89,40.0
2022-12-26,North America,Apparel,2888.1,783.62,15.0
2024-10-16,Middle East,Apparel,580.46,41.54,10.0
2024-11-05,Middle East,Apparel,7676.71,1519.11,17.0
2023-02-07,North America,Food & Beverage,4230.98,,38.0
2022-12-22,LATAM,Food & Beverage,11527.45,3043.89,47.0
2022-12-17,APAC,Apparel,10309.19,2470.71,40.0
2024-06-27,LATAM,Sports,1768.4,162.7,12.0
2023-12-11,Middle East,Food & Beverage,21484.18,4295.17,43.0
2023-03-06,North America,Beauty,6613.5,691.04,16.0
2022-10-03,EMEA,Home & Garden,10241.68,3027.33,43.0
2024-10-26,Middle East,Electronics,2158.43,288.63,7.0
2023-06-26,EMEA,Beauty,4987.36,1265.97,15.0
2024-07-20,EMEA,Electronics,5263.5,1829.56,12.0
2024-11-25,LATAM,Beauty,16279.44,1799.05,32.0
2023-10-30,Middle East,Electronics,5111.18,708.62,20.0
2022-06-26,EMEA,Sports,8810.15,935.56,34.0
2023-02-20,EMEA,Beauty,15487.72,1943.02,44.0
2024-02-03,LATAM,Sports,19515.87,5167.96,48.0
2022-03-14,EMEA,Apparel,529.45,45.69,
2023-01-30,North America,Home & Garden,2513.54,953.7,19.0
2023-06-25,North America,Home & Garden,609.71,115.25,39.0
2023-02-10,EMEA,Electronics,6932.07,1588.96,17.0
2024-04-23,Middle East,Beauty,12997.65,2500.8,32.0
2022-12-23,EMEA,Food & Beverage,2936.57,704.48,7.0
2023-07-29,EMEA,Beauty,2910.63,178.84,14.0
2024-07-30,APAC,Food & Beverage,5249.26,908.89,15.0
2024-11-18,North America,Electronics,4098.79,669.29,10.0
2022-06-02,Middle East,Sports,7262.78,1671.86,45.0
2023-02-17,EMEA,Food & Beverage,4513.53,939.73,12.0
2024-01-15,APAC,Home & Garden,18976.91,3087.21,37.0
2024-01-18,APAC,Food & Beverage,37.07,10.61,1.0
2023-07-31,LATAM,Home & Garden,9713.52,1303.29,22.0
2024-11-20,North America,Home & Garden,14131.91,4960.09,31.0
2022-07-21,EMEA,Home & Garden,11534.27,3988.24,43.0
2022-03-17,North America,Food & Beverage,4523.37,1573.62,28.0
2022-08-08,Middle East,Apparel,5851.42,990.16,13.0
2022-11-13,Middle East,Sports,13849.08,4416.98,33.0
2022-01-01,North America,Food & Beverage,127.31,11.45,4.0
2022-04-08,North America,Home & Garden,8605.03,1706.98,46.0
2022-11-20,LATAM,Sports,15.09,2.85,1.0
2024-06-26,APAC,Home & Garden,3618.9,810.25,20.0
2024-11-29,LATAM,Sports,17044.0,3218.64,38.0
2024-04-23,APAC,Beauty,3911.4,920.4,35.0
2024-05-11,EMEA,Beauty,13951.53,3310.11,33.0
2023-05-02,LATAM,Electronics,2024.32,383.33,7.0
2023-06-14,EMEA,Electronics,5226.77,1907.63,33.0
2022-07-23,APAC,Home & Garden,884.03,127.54,47.0
2022-05-15,EMEA,Food & Beverage,8482.05,1511.64,37.0
2022-06-27,Middle East,Sports,454.75,147.45,19.0
2023-01-20,LATAM,Apparel,5534.15,2088.22,12.0
2024-07-04,LATAM,Food & Beverage,13453.79,2431.79,41.0
2024-04-24,Middle East,Beauty,5136.18,931.16,14.0
2022-02-21,EMEA,Beauty,4849.01,1789.34,25.0
2024-01-01,LATAM,Electronics,1286.7,203.97,35.0
2023-07-22,Middle East,Home & Garden,1739.72,233.01,35.0
2024-05-27,Middle East,Apparel,2400.34,370.14,42.0
2022-09-13,APAC,Electronics,11135.08,4026.38,29.0
2023-04-23,Middle East,Beauty,5318.63,1232.99,33.0
2023-12-19,North America,Beauty,4924.49,1125.55,24.0
2024-04-05,Middle East,Apparel,8477.44,2297.4,28.0
2023-05-23,North America,Home & Garden,1264.6,148.77,8.0
2024-02-23,Middle East,Food & Beverage,10687.7,1277.87,26.0
2024-02-01,LATAM,Food & Beverage,6587.26,1462.57,17.0
2023-04-30,EMEA,Electronics,573.06,31.07,3.0
2022-03-31,North America,Electronics,6061.21,1265.07,26.0
2024-10-04,LATAM,Sports,9833.58,1825.02,24.0
2024-06-22,LATAM,Food & Beverage,335.5,74.66,24.0
2022-10-09,North America,Beauty,3898.05,749.45,37.0
2024-02-24,APAC,Electronics,10085.78,3223.86,
2022-01-06,Middle East,Apparel,226.3,54.89,5.0
2023-11-13,EMEA,Beauty,799.69,119.88,15.0
2023-10-01,Middle East,Sports,2015.99,412.11,13.0
2024-06-27,APAC,Sports,11888.94,4196.29,36.0
2024-06-18,Middle East,Food & Beverage,1803.65,605.6,12.0
2024-05-13,North America,Home & Garden,8381.29,1660.02,28.0
2022-12-15,EMEA,Food & Beverage,13338.29,4501.55,31.0
2023-07-29,APAC,Food & Beverage,840.77,268.55,2.0
2022-02-26,North America,Electronics,4740.78,994.47,12.0
2022-10-22,EMEA,Food & Beverage,12472.14,2891.9,31.0
2024-02-14,Middle East,Food & Beverage,5258.88,434.46,19.0
2022-07-30,North America,Electronics,5495.09,667.94,33.0
2023-08-13,APAC,Home & Garden,1593.18,210.49,7.0
2024-04-15,APAC,Electronics,8503.13,1945.46,20.0
2023-06-23,North America,Electronics,18220.58,1890.72,43.0
2022-03-18,North America,Food & Beverage,4445.05,,25.0
2023-04-07,APAC,Food & Beverage,13347.96,844.49,32.0
2023-09-20,LATAM,Sports,1705.38,556.59,48.0
2023-11-11,LATAM,Sports,9800.87,2369.09,40.0
2023-06-01,Middle East,Sports,17683.11,4371.16,45.0
2024-09-26,EMEA,Sports,9606.92,2422.92,45.0
2023-03-01,Middle East,Beauty,7384.74,1888.79,25.0
2022-07-09,APAC,Home & Garden,1719.83,436.93,11.0
2023-11-06,North America,Food & Beverage,17124.71,2847.98,38.0
2023-11-26,APAC,Apparel,91.96,29.24,3.0
2023-01-09,EMEA,Apparel,640.14,190.48,3.0
2024-03-14,Middle East,Apparel,3986.0,1049.51,36.0
2024-06-30,Middle East,Electronics,7924.41,1928.64,46.0
2023-07-30,North America,Home & Garden,836.98,51.85,20.0
2023-12-21,APAC,Home & Garden,8859.15,1336.43,24.0
2023-09-04,LATAM,Electronics,853.78,135.02,21.0
2022-03-16,Middle East,Food & Beverage,1861.38,114.64,25.0
2024-03-24,North America,Apparel,11077.53,1440.45,49.0
2024-07-08,APAC,Food & Beverage,5063.24,1760.1,18.0
2022-09-14,EMEA,Electronics,2934.45,612.4,9.0
2024-04-24,LATAM,Home & Garden,847.22,184.56,2.0
2023-12-29,APAC,Apparel,11705.33,3499.38,27.0
2024-01-07,Middle East,Food & Beverage,2707.84,165.07,40.0
2024-07-20,Middle East,Apparel,1935.1,135.31,4.0
2024-11-01,LATAM,Sports,18477.14,1193.22,45.0
2022-03-08,APAC,Apparel,4580.57,796.76,36.0
2023-07-29,LATAM,Sports,14608.18,3425.51,36.0
2024-02-16,APAC,Electronics,12093.73,1855.8,29.0
2022-01-05,EMEA,Beauty,5111.73,834.79,32.0
2023-10-12,LATAM,Home & Garden,1867.1,325.87,9.0
2024-10-19,North America,Apparel,1656.61,478.36,28.0
2023-09-27,EMEA,Apparel,4825.57,720.34,13.0
2024-07-20,North America,Apparel,12963.35,2755.09,37.0
2023-05-06,EMEA,Home & Garden,4351.36,1158.43,23.0
2023-09-08,APAC,Home & Garden,293.91,68.61,2.0
2024-07-31,EMEA,Food & Beverage,6983.36,2067.33,25.0
2022-01-22,North America,Beauty,1867.2,639.56,9.0
2023-08-19,North America,Food & Beverage,9342.1,1676.91,20.0
2024-01-28,Middle East,Home & Garden,3366.6,492.15,12.0
2022-08-13,North America,Sports,20451.53,5634.14,45.0
2023-07-10,North America,Beauty,384.77,111.22,6.0
2022-06-17,Middle East,Food & Beverage,12956.05,3634.9,
2024-03-23,Middle East,Sports,789.68,251.64,22.0
2024-01-29,LATAM,Beauty,2769.27,583.65,14.0
2022-06-14,LATAM,Sports,4346.74,1621.94,16.0
2022-04-10,APAC,Electronics,8116.93,1217.5,24.0
2024-02-21,LATAM,Electronics,2494.47,434.13,24.0
2022-02-24,Middle East,Electronics,4713.51,550.52,20.0
2023-02-22,LATAM,Electronics,1080.53,159.91,2.0
2023-04-05,EMEA,Home & Garden,3179.17,907.91,23.0
2024-02-25,North America,Electronics,8835.28,1307.08,34.0
2022-08-09,APAC,Sports,62.29,6.32,3.0
2024-09-27,North America,Home & Garden,1992.96,506.13,11.0
2024-08-01,North America,Apparel,1266.65,81.71,5.0
2024-08-04,APAC,Electronics,11695.1,734.28,43.0
2022-12-25,LATAM,Sports,3944.14,296.33,10.0
2024-11-17,LATAM,Sports,4732.13,355.61,41.0
2023-03-23,Middle East,Electronics,3568.75,518.28,25.0
2024-04-24,LATAM,Apparel,568.5,215.87,4.0
2024-08-17,North America,Beauty,5183.53,1721.92,31.0
2024-06-06,North America,Apparel,3057.0,511.66,20.0
2022-09-21,North America,Sports,2373.37,272.08,14.0
2022-04-27,APAC,Beauty,7861.42,,22.0
2024-08-23,North America,Home & Garden,1000.89,212.25,39.0
2023-02-10,Middle East,Electronics,2045.17,302.53,29.0
2023-04-05,EMEA,Beauty,7188.99,459.66,33.0
2022-07-23,North America,Home & Garden,5147.86,1646.38,19.0
2022-05-02,North America,Home & Garden,7494.66,1480.72,30.0
2024-08-25,EMEA,Home & Garden,19819.57,2038.79,43.0
2022-07-11,North America,Home & Garden,391.25,82.32,4.0
2022-10-02,EMEA,Home & Garden,2510.45,168.31,45.0
2023-06-11,APAC,Sports,1458.79,178.97,11.0
2023-06-04,North America,Beauty,4593.01,640.23,10.0
2022-01-06,EMEA,Food & Beverage,15278.1,1356.7,29.0
2022-07-23,Middle East,Electronics,3904.24,860.29,23.0
2023-01-15,EMEA,Electronics,9165.6,2807.27,23.0
2022-07-03,APAC,Sports,840.52,90.11,16.0
2022-08-31,APAC,Sports,83.57,8.72,3.0
2023-01-13,EMEA,Apparel,1172.87,309.66,6.0
2023-01-30,LATAM,Home & Garden,5377.37,782.21,11.0
2022-04-01,North America,Apparel,2521.84,748.94,10.0
2024-04-28,North America,Sports,5247.62,1551.37,12.0
2022-12-17,EMEA,Sports,3063.32,625.84,8.0
2023-07-08,APAC,Apparel,9234.37,3416.23,23.0
2024-07-11,North America,Apparel,1228.45,366.49,5.0
2023-06-17,EMEA,Sports,634.0,125.11,6.0
2024-03-21,LATAM,Sports,4097.63,1313.6,13.0
2024-04-13,LATAM,Apparel,706.37,134.55,2.0
2024-10-21,North America,Beauty,9722.51,3317.81,26.0
2024-02-14,North America,Food & Beverage,2244.62,376.51,34.0
2024-03-21,APAC,Apparel,6548.02,386.89,22.0
2023-05-24,Middle East,Home & Garden,1982.3,611.69,8.0
2022-07-14,LATAM,Apparel,5040.58,688.94,11.0
2023-03-13,EMEA,Sports,15561.8,2593.18,33.0
2022-06-13,APAC,Apparel,826.73,201.61,3.0
2024-01-04,Middle East,Home & Garden,731.01,45.53,3.0
2023-01-21,EMEA,Sports,12532.88,871.77,37.0
2022-08-18,EMEA,Home & Garden,792.11,217.25,5.0
2024-04-03,Middle East,Electronics,14336.0,4350.78,48.0
2022-08-07,LATAM,Apparel,1060.95,329.13,15.0
2023-12-03,North America,Food & Beverage,361.23,32.07,3.0
2023-09-05,Middle East,Electronics,11405.61,1548.86,33.0
2023-06-03,Middle East,Food & Beverage,5183.92,1425.75,43.0
2022-05-16,APAC,Apparel,699.82,97.46,6.0
2024-02-18,EMEA,Food & Beverage,15576.16,854.75,48.0
2024-02-17,EMEA,Home & Garden,3669.28,1020.97,8.0
2023-04-27,APAC,Apparel,5493.21,2051.91,12.0
2022-08-18,EMEA,Electronics,923.98,62.16,12.0
2023-02-05,EMEA,Food & Beverage,5046.27,970.52,36.0
2023-07-28,North America,Electronics,8069.89,690.73,49.0
2024-01-10,LATAM,Sports,2321.24,707.37,38.0
2022-04-10,North America,Home & Garden,5241.69,1282.1,17.0
2022-08-15,APAC,Home & Garden,8221.78,502.67,20.0
2024-08-27,Middle East,Apparel,6279.26,2318.83,16.0
2023-01-25,LATAM,Sports,1946.69,403.87,8.0
2022-10-05,APAC,Sports,1032.68,305.75,26.0
2022-04-18,APAC,Beauty,8507.44,2584.97,27.0
2023-12-25,APAC,Home & Garden,11706.16,1772.51,38.0
2022-06-21,EMEA,Electronics,3310.51,443.48,13.0
2023-07-25,LATAM,Electronics,7439.41,2749.19,38.0
2022-03-19,Middle East,Home & Garden,11638.1,1625.74,36.0
2023-04-11,EMEA,Apparel,15360.7,4043.45,33.0
2024-09-24,Middle East,Home & Garden,6698.33,2423.59,39.0
2023-09-25,Middle East,Apparel,12582.66,3693.54,24.0
2024-04-30,EMEA,Electronics,19326.83,6415.69,38.0
2024-11-22,North America,Food & Beverage,14044.88,1501.59,49.0
2024-08-14,EMEA,Beauty,2961.56,455.44,23.0
2023-03-07,North America,Food & Beverage,9094.12,843.61,30.0
2024-04-03,APAC,Home & Garden,418.56,118.31,2.0
2023-07-20,North America,Apparel,2022.94,372.0,5.0
2023-01-26,Middle East,Food & Beverage,13433.1,1817.4,45.0
2022-02-09,EMEA,Apparel,251.03,36.51,25.0
2023-12-17,LATAM,Sports,14466.83,970.75,31.0
2023-05-05,EMEA,Food & Beverage,6177.93,706.08,43.0
2023-10-04,EMEA,Electronics,332.01,47.3,1.0
2024-06-06,LATAM,Sports,2123.82,299.53,14.0
2023-09-10,EMEA,Apparel,14854.8,2961.09,32.0
2022-10-29,EMEA,Food & Beverage,14290.86,1882.56,41.0
2023-07-27,North America,Home & Garden,17332.29,3763.49,37.0
2022-07-25,Middle East,Sports,12114.42,3589.9,41.0
2022-10-13,Middle East,Beauty,906.63,,2.0
2022-04-11,North America,Home & Garden,3049.38,211.95,7.0
2023-07-30,North America,Beauty,692.14,258.78,27.0
2024-11-10,EMEA,Food & Beverage,491.17,43.01,27.0
2022-01-30,Middle East,Sports,7781.96,1840.93,19.0
2023-07-12,LATAM,Beauty,1276.06,,16.0
2024-08-31,LATAM,Home & Garden,4139.83,1070.51,31.0
2023-10-02,Middle East,Beauty,4782.45,788.93,22.0
2022-07-18,APAC,Beauty,2024.74,398.93,16.0
2024-01-10,Middle East,Electronics,4524.64,613.86,12.0
2024-06-22,EMEA,Beauty,4621.72,1674.12,34.0
2022-04-25,LATAM,Food & Beverage,8263.15,1297.41,21.0
2024-07-19,LATAM,Electronics,821.69,131.47,3.0
2023-08-04,LATAM,Home & Garden,2247.53,242.49,37.0
2023-05-08,Middle East,Beauty,467.94,40.85,1.0
2023-06-10,LATAM,Sports,6853.34,2343.57,20.0
2023-07-18,Middle East,Electronics,8820.34,1440.93,33.0
2022-12-15,EMEA,Home & Garden,11179.11,3774.43,33.0
2024-02-02,North America,Electronics,14350.82,1927.63,44.0
2024-11-24,EMEA,Sports,15151.36,5579.82,37.0
2023-03-18,Middle East,Electronics,3654.67,696.07,14.0
2024-12-29,LATAM,Sports,1974.13,293.16,11.0
2023-10-05,EMEA,Food & Beverage,12252.61,1981.49,37.0
2024-03-04,EMEA,Beauty,3382.76,949.16,25.0
2023-05-04,Middle East,Apparel,492.27,55.36,17.0
2023-05-03,APAC,Apparel,11024.68,1529.79,30.0
2022-11-08,Middle East,Sports,11604.91,3671.96,35.0
2022-08-01,EMEA,Sports,9178.76,1997.05,43.0
2022-05-09,North America,Home & Garden,739.67,175.18,9.0
2022-03-18,North America,Sports,892.47,242.52,2.0
2023-07-04,Middle East,Apparel,2064.02,443.27,27.0
2022-03-21,Middle East,Food & Beverage,1823.04,692.23,7.0
2022-03-19,EMEA,Food & Beverage,13710.37,1438.34,36.0
2022-12-31,Middle East,Electronics,7219.0,873.1,17.0
2024-10-10,APAC,Electronics,12704.05,1157.15,35.0
2023-09-30,APAC,Beauty,1361.49,275.96,32.0
2022-01-16,EMEA,Sports,458.51,76.13,2.0
2024-06-24,LATAM,Apparel,2980.2,337.56,7.0
2023-05-25,North America,Home & Garden,2283.5,302.05,9.0
2024-11-11,APAC,Beauty,553.09,195.84,7.0
2023-06-13,APAC,Food & Beverage,1889.2,352.11,18.0
2022-07-26,APAC,Electronics,2876.32,916.55,26.0
2024-09-26,Middle East,Sports,146.01,39.24,1.0
2024-11-12,North America,Food & Beverage,6046.85,1303.25,15.0
2022-03-08,North America,Apparel,833.01,190.63,4.0
2022-04-29,APAC,Food & Beverage,4991.81,1030.09,17.0
2022-04-20,Middle East,Apparel,3078.29,257.91,48.0
2024-06-28,APAC,Food & Beverage,18411.64,5651.08,48.0
2022-08-07,EMEA,Apparel,1254.52,418.35,12.0
2024-12-15,North America,Beauty,3784.04,783.16,8.0
2024-04-03,APAC,Home & Garden,3695.08,823.17,43.0
2023-03-26,LATAM,Home & Garden,6653.78,419.13,28.0
2024-12-16,LATAM,Home & Garden,2181.84,120.25,13.0
2022-06-26,APAC,Sports,217.79,82.19,10.0
2023-01-05,EMEA,Electronics,21667.12,1877.47,49.0
2023-12-27,EMEA,Home & Garden,3433.03,280.07,13.0
2024-12-17,EMEA,Sports,11769.16,1687.99,47.0
2024-02-06,LATAM,Beauty,4567.3,523.98,11.0
2022-09-09,EMEA,Sports,2097.58,218.91,47.0
2023-11-11,APAC,Beauty,2687.01,718.79,20.0
2024-01-06,LATAM,Sports,9904.79,3408.03,35.0
2024-03-04,Middle East,Electronics,858.82,180.27,14.0
2024-06-13,Middle East,Beauty,2175.98,528.74,12.0
2024-09-27,North America,Electronics,7810.08,1601.04,18.0
2022-01-14,North America,Apparel,2596.82,366.89,44.0
2023-11-30,EMEA,Food & Beverage,3865.15,988.23,36.0
2023-08-26,APAC,Food & Beverage,1422.23,496.57,27.0
2023-09-06,APAC,Apparel,6722.3,1462.62,46.0
2023-04-16,North America,Home & Garden,1248.49,351.02,4.0
2023-06-13,Middle East,Food & Beverage,13378.34,1356.76,45.0
2023-11-25,Middle East,Electronics,6447.49,475.7,23.0
2022-11-07,APAC,Apparel,1875.33,95.69,9.0
2023-10-25,EMEA,Sports,2426.68,466.41,5.0
2022-11-18,EMEA,Food & Beverage,4005.84,683.12,22.0
2023-01-19,LATAM,Home & Garden,,2341.22,34.0
2023-05-05,North America,Home & Garden,5448.24,1385.39,29.0
2023-07-25,Middle East,Sports,9219.84,2141.13,
2022-10-06,Middle East,Sports,10655.42,2237.04,46.0
2023-11-19,North America,Apparel,9640.72,2540.18,31.0
2022-06-05,LATAM,Sports,598.63,153.8,3.0
2022-10-30,North America,Food & Beverage,12323.57,2136.51,49.0
2024-03-08,APAC,Electronics,10807.32,1065.49,29.0
2024-12-20,Middle East,Sports,7141.3,1412.72,15.0
2023-06-03,LATAM,Apparel,6523.76,2203.78,20.0
2023-01-12,North America,Apparel,2747.5,1003.95,30.0
2023-05-03,LATAM,Electronics,1389.21,438.02,3.0
2022-07-26,LATAM,Electronics,7107.39,887.93,19.0
2022-03-16,North America,Home & Garden,1886.76,434.22,15.0
2023-07-13,APAC,Beauty,2827.01,151.12,37.0
2024-07-25,LATAM,Home & Garden,10304.12,2092.82,46.0
2023-09-22,LATAM,Electronics,2005.74,478.25,37.0
2022-10-08,North America,Apparel,362.36,90.86,1.0
2023-05-14,APAC,Sports,20384.94,6282.58,44.0
2022-02-07,APAC,Apparel,3610.31,991.79,21.0
2022-04-09,North America,Food & Beverage,539.02,195.55,1.0
2022-03-28,Middle East,Beauty,2289.43,,21.0
2024-03-09,Middle East,Home & Garden,5695.82,331.35,13.0
2022-05-10,Middle East,Beauty,3527.77,752.83,29.0
2022-07-13,EMEA,Electronics,12111.74,4440.66,34.0
2024-03-17,EMEA,Apparel,22390.02,1309.93,47.0
2024-02-18,APAC,Electronics,1113.34,74.72,10.0
2022-11-07,North America,Apparel,12528.77,883.35,31.0
2023-02-04,North America,Beauty,473.93,159.1,1.0
2023-07-15,APAC,Sports,11725.01,3332.5,34.0
2023-05-28,Middle East,Apparel,21246.06,6521.2,45.0
2024-12-23,LATAM,Sports,597.22,101.23,33.0
2022-06-18,EMEA,Sports,12040.6,3344.01,27.0
2023-06-21,LATAM,Electronics,1651.51,226.73,5.0
2023-01-09,Middle East,Beauty,1817.96,349.22,29.0
2023-01-25,North America,Beauty,8487.63,1513.49,32.0
2022-03-14,North America,Beauty,8374.42,836.48,41.0
2023-12-25,APAC,Apparel,5400.24,1175.75,23.0
2022-10-27,APAC,Food & Beverage,794.58,177.49,2.0
2023-08-18,APAC,Beauty,432.91,26.81,4.0
2023-12-16,North America,Food & Beverage,15891.47,5067.15,33.0
2022-01-21,Middle East,Food & Beverage,12880.41,1147.6,37.0
2022-09-23,North America,Electronics,6108.98,989.39,44.0
2022-09-25,LATAM,Beauty,4819.0,432.98,14.0
2023-05-25,North America,Electronics,13064.61,4961.43,34.0
2023-01-19,APAC,Food & Beverage,3982.59,1062.32,31.0
2022-01-19,EMEA,Sports,4874.55,1433.05,22.0
2022-10-24,LATAM,Apparel,8652.95,644.33,21.0
2024-10-13,North America,Food & Beverage,4182.5,364.54,38.0
2023-01-22,EMEA,Home & Garden,11231.22,3267.88,36.0
2022-12-25,North America,Beauty,284.24,27.26,1.0
2023-05-25,LATAM,Sports,14514.39,4373.7,30.0
2024-11-15,EMEA,Home & Garden,1671.45,189.09,40.0
2022-11-25,EMEA,Electronics,5626.89,1938.18,35.0
2024-09-24,North America,Home & Garden,9377.16,1943.12,31.0
2022-01-17,APAC,Food & Beverage,6699.98,1460.38,28.0
2023-08-21,LATAM,Apparel,2635.05,514.23,10.0
2023-05-10,LATAM,Electronics,1246.81,459.8,3.0
2024-06-09,LATAM,Electronics,595.77,209.01,2.0
2022-12-19,EMEA,Electronics,1018.29,220.5,19.0
2023-07-04,EMEA,Sports,3876.18,807.17,11.0
2022-07-28,APAC,Food & Beverage,1307.11,353.25,22.0
2023-08-31,LATAM,Food & Beverage,5481.88,586.76,18.0
2022-08-30,Middle East,Beauty,20150.76,3630.15,44.0
2024-08-11,Middle East,Home & Garden,200.8,48.91,12.0
2024-07-11,EMEA,Sports,3679.01,266.6,12.0
2023-11-07,Middle East,Home & Garden,7863.0,527.76,26.0
2022-01-14,EMEA,Electronics,4302.4,575.74,46.0
2023-06-06,Middle East,Apparel,3426.73,803.09,20.0
2023-05-24,EMEA,Sports,730.05,121.37,24.0
2024-12-21,APAC,Apparel,2359.54,,40.0
2022-12-28,LATAM,Home & Garden,3362.74,854.97,8.0
2023-04-24,Middle East,Beauty,4043.72,551.66,9.0
2022-04-28,Middle East,Sports,14967.43,4010.82,34.0
2022-02-08,APAC,Apparel,4738.26,237.67,12.0
2022-03-23,North America,Electronics,4322.53,1605.79,35.0
2023-07-09,North America,Electronics,2490.1,572.66,36.0
2022-05-16,Middle East,Home & Garden,695.1,105.6,14.0
2022-07-06,EMEA,Home & Garden,14049.84,2628.86,35.0
2023-08-13,APAC,Sports,1770.32,586.55,12.0
2023-02-13,LATAM,Electronics,2436.16,470.11,10.0
2023-06-06,APAC,Sports,6713.35,1851.63,16.0
2024-08-27,North America,Beauty,2298.94,601.21,34.0
2022-10-28,Middle East,Sports,9381.43,2396.09,32.0
2024-12-03,Middle East,Home & Garden,3356.49,893.92,14.0
2023-01-04,APAC,Sports,8262.92,1659.35,44.0
2024-05-01,APAC,Electronics,4562.4,1469.17,22.0
2022-01-19,EMEA,Sports,19124.79,3849.55,42.0
2023-02-09,APAC,Beauty,3659.34,1312.67,41.0
2022-06-15,North America,Beauty,8151.84,1723.76,19.0
2022-01-22,LATAM,Electronics,5466.34,278.98,38.0
2024-03-07,EMEA,Sports,3922.45,1445.92,14.0
2024-10-25,North America,Sports,18351.23,2279.39,43.0
2023-03-27,EMEA,Beauty,5992.75,1630.64,19.0
2024-03-28,EMEA,Electronics,13898.08,3087.73,27.0
2023-04-24,LATAM,Home & Garden,1240.22,445.63,9.0
2024-11-19,Middle East,Food & Beverage,9805.36,3341.19,31.0
2023-09-15,North America,Sports,13211.89,2569.82,40.0
2022-05-17,LATAM,Sports,37.86,12.92,1.0
2024-01-26,EMEA,Apparel,2749.99,689.58,11.0
2022-10-10,LATAM,Apparel,11769.6,2688.11,44.0
2023-02-18,APAC,Food & Beverage,194.95,36.31,4.0
2023-01-24,APAC,Sports,13266.85,3002.34,43.0
2024-09-25,LATAM,Electronics,1704.43,438.32,34.0
2024-09-26,Middle East,Electronics,11324.85,977.95,37.0
2022-07-09,North America,Food & Beverage,18076.07,1977.18,46.0
